gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3321327453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140038152/original.jpeg?1625090991	https://www.inaturalist.org/photos/140038152					2021-07-01T01:08:05Z	dcomella		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dcomella
3321327453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140038167/original.jpeg?1625090999	https://www.inaturalist.org/photos/140038167					2021-07-01T01:08:20Z	dcomella		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dcomella
3321327453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140037773/original.jpeg?1625090858	https://www.inaturalist.org/photos/140037773					2021-07-01T01:07:01Z	dcomella		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dcomella
3321274414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139976206/original.jpg?1625072921	https://www.inaturalist.org/photos/139976206					2021-06-30T17:04:56Z	jnormile		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jnormile
3321274341	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139851626/original.jpeg?1625014128	https://www.inaturalist.org/photos/139851626					2021-06-30T03:47:29Z	Jason E. Farabaugh		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jason E. Farabaugh
3321268301	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139739957/original.jpg?1624978305	https://www.inaturalist.org/photos/139739957					2021-06-28T21:03:03Z	Douglas Wiebe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Douglas Wiebe
3321253378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140009229/original.jpeg?1625082425	https://www.inaturalist.org/photos/140009229					2021-06-30T19:45:42Z	dodomae98		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dodomae98
3321250317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139797235/original.jpg?1624995458	https://www.inaturalist.org/photos/139797235					2021-06-29T19:27:30Z	Michael Long		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michael Long
3321248485	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140071531/original.jpeg?1625102783	https://www.inaturalist.org/photos/140071531					2021-06-09T11:57:57Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3321247514	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140145248/original.jpg?1625143103	https://www.inaturalist.org/photos/140145248					2021-07-01T12:02:34Z	emilyrc24		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emilyrc24
3321237419	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140071537/original.jpeg?1625102786	https://www.inaturalist.org/photos/140071537					2021-06-14T12:11:17Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3321234478	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140071554/original.jpeg?1625102790	https://www.inaturalist.org/photos/140071554					2021-06-15T11:56:51Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3321224584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140272453/original.jpg?1625179663	https://www.inaturalist.org/photos/140272453					2021-07-01T22:46:19Z	andersonf16		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andersonf16
3321224584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140272471/original.jpg?1625179669	https://www.inaturalist.org/photos/140272471					2021-07-01T22:46:19Z	andersonf16		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andersonf16
3321224584	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140272495/original.jpg?1625179677	https://www.inaturalist.org/photos/140272495					2021-07-01T22:46:19Z	andersonf16		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andersonf16
3321212595	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140255978/original.jpeg?1625174953	https://www.inaturalist.org/photos/140255978					2021-07-01T19:53:06Z	Matt Schultz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Matt Schultz
3321210793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138997584/original.jpg?1624722230	https://www.inaturalist.org/photos/138997584					2021-06-26T15:30:22Z	carlfrederick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlfrederick
3321210793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138997623/original.jpg?1624722241	https://www.inaturalist.org/photos/138997623					2021-06-26T15:30:22Z	carlfrederick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlfrederick
3321209983	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139222970/original.jpeg?1624799899	https://www.inaturalist.org/photos/139222970					2021-06-27T03:40:57Z	Nate Hartley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nate Hartley
3321204008	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139292368/original.jpg?1624815454	https://www.inaturalist.org/photos/139292368					2021-06-20T20:36:48Z	btswartz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	btswartz
3321204008	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139292396/original.jpg?1624815460	https://www.inaturalist.org/photos/139292396					2021-06-20T20:36:48Z	btswartz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	btswartz
3321201840	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139071076/original.jpg?1624740221	https://www.inaturalist.org/photos/139071076					2021-06-26T18:31:33Z	Navin Sasikumar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Navin Sasikumar
3321201840	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139071059/original.jpg?1624740218	https://www.inaturalist.org/photos/139071059					2021-06-26T18:31:30Z	Navin Sasikumar		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Navin Sasikumar
3321201080	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139387882/original.jpg?1624837303	https://www.inaturalist.org/photos/139387882					2021-06-27T23:40:52Z	caite		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caite
3321193926	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139155881/original.jpg?1624766842	https://www.inaturalist.org/photos/139155881					2021-06-26T17:44:27Z	gwt2102		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gwt2102
3321192678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138772780/original.jpg?1624635215	https://www.inaturalist.org/photos/138772780					2021-06-25T15:33:04Z	Holly Merker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Holly Merker
3321192678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138772800/original.jpg?1624635222	https://www.inaturalist.org/photos/138772800					2021-06-25T15:33:04Z	Holly Merker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Holly Merker
3321184974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139313745/original.jpeg?1624820000	https://www.inaturalist.org/photos/139313745					2021-06-27T21:10:39Z	moniquiqui		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moniquiqui
3321184819	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139041953/original.jpg?1624733083	https://www.inaturalist.org/photos/139041953					2021-06-26T18:43:23Z	chicagosue		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chicagosue
3321173838	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139053576/original.jpeg?1624736024	https://www.inaturalist.org/photos/139053576					2021-06-12T17:20:30Z	Oscar Garrett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Garrett
3321173293	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139936772/original.jpeg?1625060223	https://www.inaturalist.org/photos/139936772					2021-06-29T13:57:28Z	crayshack		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crayshack
3321168329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139860108/original.jpg?1625016984	https://www.inaturalist.org/photos/139860108					2021-06-29T15:14:45Z	Chris Coletti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Coletti
3321168329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139860086/original.jpg?1625016979	https://www.inaturalist.org/photos/139860086					2021-06-29T15:14:45Z	Chris Coletti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Coletti
3321168329	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139860121/original.jpg?1625016991	https://www.inaturalist.org/photos/139860121					2021-06-29T15:14:45Z	Chris Coletti		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Coletti
3321160780	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139004712/original.jpg?1624724017	https://www.inaturalist.org/photos/139004712					2021-06-26T16:13:19Z	loyr2662		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	loyr2662
3321159699	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138860901/original.jpg?1624662098	https://www.inaturalist.org/photos/138860901					2021-06-24T20:29:26Z	kenneale		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kenneale
3321153729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138875197/original.jpg?1624667028	https://www.inaturalist.org/photos/138875197					2021-06-16T18:37:18Z	Autumngail21		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Autumngail21
3321146348	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139797288/original.jpg?1624995474	https://www.inaturalist.org/photos/139797288					2021-06-29T19:32:28Z	Michael Long		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michael Long
3321145371	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139882046/original.jpeg?1625025992	https://www.inaturalist.org/photos/139882046					2021-06-30T02:52:20Z	moniquiqui		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moniquiqui
3321142843	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139002200/original.jpg?1624723382	https://www.inaturalist.org/photos/139002200					2021-06-26T18:56:03Z	davelarsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davelarsen
3321133893	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139118891/original.jpg?1624753771	https://www.inaturalist.org/photos/139118891					2021-06-27T00:07:41Z	eamonccorbett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eamonccorbett
3321133893	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139118909/original.jpg?1624753778	https://www.inaturalist.org/photos/139118909					2021-06-27T00:07:41Z	eamonccorbett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eamonccorbett
3321132275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139738162/original.jpg?1624977748	https://www.inaturalist.org/photos/139738162					2021-06-29T14:25:11Z	jesse o.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jesse o.
3321132275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139738206/original.jpg?1624977761	https://www.inaturalist.org/photos/139738206					2021-06-29T14:25:11Z	jesse o.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jesse o.
3321132275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139738186/original.jpg?1624977755	https://www.inaturalist.org/photos/139738186					2021-06-29T14:25:11Z	jesse o.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jesse o.
3321132275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139738136/original.jpg?1624977742	https://www.inaturalist.org/photos/139738136					2021-06-29T14:25:11Z	jesse o.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jesse o.
3321122993	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139305480/original.jpg?1624818163	https://www.inaturalist.org/photos/139305480					2021-06-27T14:56:56Z	Michael Blacketter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Blacketter
3321116689	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138823061/original.jpg?1624650343	https://www.inaturalist.org/photos/138823061					2021-06-25T19:44:59Z	lilytapp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lilytapp
3321116689	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138823044/original.jpg?1624650337	https://www.inaturalist.org/photos/138823044					2021-06-25T19:44:59Z	lilytapp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lilytapp
3321113670	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138800146/original.jpg?1624644077	https://www.inaturalist.org/photos/138800146					2021-06-25T17:30:12Z	mahenry		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mahenry
3321106979	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139317257/original.jpg?1624820779	https://www.inaturalist.org/photos/139317257					2021-06-27T19:06:00Z	Catherine Willauer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catherine Willauer
3321100660	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138797327/original.jpeg?1624643149	https://www.inaturalist.org/photos/138797327					2021-06-25T20:45:01Z	jamesdvc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jamesdvc
3321098882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139079222/original.jpeg?1624742167	https://www.inaturalist.org/photos/139079222					2021-06-27T00:14:47Z	Zacharia Nyambega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zacharia Nyambega
3321098882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139079205/original.jpeg?1624742161	https://www.inaturalist.org/photos/139079205					2021-06-27T00:14:29Z	Zacharia Nyambega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zacharia Nyambega
3321098882	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139079257/original.jpeg?1624742173	https://www.inaturalist.org/photos/139079257					2021-06-27T00:15:17Z	Zacharia Nyambega		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zacharia Nyambega
3321087289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139794130/original.jpg?1624994654	https://www.inaturalist.org/photos/139794130					2021-06-29T19:23:42Z	mpedri		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpedri
3321087289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139794159/original.jpg?1624994661	https://www.inaturalist.org/photos/139794159					2021-06-29T19:23:42Z	mpedri		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpedri
3321087289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139794119/original.jpg?1624994650	https://www.inaturalist.org/photos/139794119					2021-06-29T19:23:42Z	mpedri		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpedri
3321087289	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139794105/original.jpg?1624994646	https://www.inaturalist.org/photos/139794105					2021-06-29T19:23:42Z	mpedri		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpedri
3321073094	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139433676/original.jpg?1624851251	https://www.inaturalist.org/photos/139433676					2021-06-27T18:21:53Z	bleuro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bleuro
3321027519	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140203923/original.jpg?1625161117	https://www.inaturalist.org/photos/140203923					2021-07-01T17:35:57Z	frisbeeace		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	frisbeeace
3321010467	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139998381/original.jpg?1625079277	https://www.inaturalist.org/photos/139998381					2021-06-30T16:21:26Z	krisjohn82		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	krisjohn82
3320994606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/140141746/original.jpg?1625141490	https://www.inaturalist.org/photos/140141746					2021-07-01T12:03:12Z	Haijun Qiu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Haijun Qiu
3320977398	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139951829/original.jpg?1625065702	https://www.inaturalist.org/photos/139951829					2021-06-30T15:03:14Z	ajedavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ajedavis
3320943067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139413617/original.jpeg?1624844535	https://www.inaturalist.org/photos/139413617					2021-06-27T20:11:55Z	RA		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RA
3320943067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139413612/original.jpeg?1624844533	https://www.inaturalist.org/photos/139413612					2021-06-27T20:11:48Z	RA		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RA
3320937682	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138819703/original.jpg?1624649436	https://www.inaturalist.org/photos/138819703					2020-08-10T20:56:10Z	weedpicker8		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	weedpicker8
3320929217	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139635322/original.jpg?1624927339	https://www.inaturalist.org/photos/139635322					2021-06-29T00:37:43Z	rendanbray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rendanbray
3320929217	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139635291/original.jpg?1624927329	https://www.inaturalist.org/photos/139635291					2021-06-29T00:37:43Z	rendanbray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rendanbray
3320929217	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139635260/original.jpg?1624927318	https://www.inaturalist.org/photos/139635260					2021-06-29T00:37:43Z	rendanbray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rendanbray
3320929147	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139511868/original.jpg?1624891135	https://www.inaturalist.org/photos/139511868					2021-06-23T22:44:38Z	Cassidy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cassidy
3320928144	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139591407/original.jpeg?1624913057	https://www.inaturalist.org/photos/139591407					2021-06-28T23:44:01Z	merty111180		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	merty111180
3320918022	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139321610/original.jpeg?1624821708	https://www.inaturalist.org/photos/139321610					2021-06-27T20:24:46Z	moniquiqui		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moniquiqui
3320911169	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139493076/original.jpg?1624884282	https://www.inaturalist.org/photos/139493076					2021-06-28T12:43:29Z	ashsky19		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ashsky19
3320911169	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139493064/original.jpg?1624884279	https://www.inaturalist.org/photos/139493064					2021-06-28T12:43:29Z	ashsky19		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ashsky19
3320911169	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139493102/original.jpg?1624884290	https://www.inaturalist.org/photos/139493102					2021-06-28T12:43:29Z	ashsky19		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ashsky19
3320909866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139098569/original.jpg?1624747314	https://www.inaturalist.org/photos/139098569					2021-06-26T22:40:56Z	d_hart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	d_hart
3320873531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136807549/original.jpeg?1623875457	https://www.inaturalist.org/photos/136807549					2021-06-16T23:29:37Z	jdixon500		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdixon500
3320873531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136807531/original.jpeg?1623875450	https://www.inaturalist.org/photos/136807531					2021-06-16T23:28:16Z	jdixon500		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdixon500
3320873531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137368911/original.jpeg?1624108298	https://www.inaturalist.org/photos/137368911					2021-06-16T23:32:39Z	jdixon500		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdixon500
3320873531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136807572/original.jpeg?1623875463	https://www.inaturalist.org/photos/136807572					2021-06-16T23:30:25Z	jdixon500		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdixon500
3320873531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137368890/original.jpeg?1624108292	https://www.inaturalist.org/photos/137368890					2021-06-16T23:32:07Z	jdixon500		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdixon500
3320868284	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139663701/original.jpg?1624937913	https://www.inaturalist.org/photos/139663701					2021-06-23T22:41:53Z	Michael Long		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Michael Long
3320861732	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138797772/original.jpeg?1624643296	https://www.inaturalist.org/photos/138797772					2021-06-25T17:47:39Z	crayshack		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crayshack
3320858198	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139616203/original.jpeg?1624921125	https://www.inaturalist.org/photos/139616203					2021-06-28T18:58:00Z	jamessi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jamessi
3320857063	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139405863/original.jpeg?1624842271	https://www.inaturalist.org/photos/139405863					2021-06-27T22:26:17Z	cherz13		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cherz13
3320849058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139388958/original.jpg?1624837619	https://www.inaturalist.org/photos/139388958					2021-06-24T11:46:00Z	nedronius		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nedronius
3320849058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139955632/original.jpg?1625066906	https://www.inaturalist.org/photos/139955632					2021-06-24T11:46:00Z	nedronius		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nedronius
3320847094	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/139492886/original.jpg?1624884202	https://www.inaturalist.org/photos/139492886					2021-06-27T21:36:20Z	lanken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lanken
3314636346	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138212140/original.jpg?1624401933	https://www.inaturalist.org/photos/138212140					2021-06-22T22:23:14Z	turtless		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	turtless
3314632374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138406092/original.jpg?1624480481	https://www.inaturalist.org/photos/138406092					2021-06-23T20:32:10Z	fernsandmoss		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fernsandmoss
3314630410	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138369480/original.jpg?1624470162	https://www.inaturalist.org/photos/138369480					2021-06-23T17:34:00Z	worthlicense		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	worthlicense
3314624443	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138419199/original.jpeg?1624484163	https://www.inaturalist.org/photos/138419199					2021-06-23T21:33:41Z	freefall78		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	freefall78
3314620578	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138578798/original.jpg?1624554749	https://www.inaturalist.org/photos/138578798					2021-06-24T16:54:27Z	gwt2102		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gwt2102
3314615542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138530343/original.jpg?1624538450	https://www.inaturalist.org/photos/138530343					2021-06-24T12:37:12Z	pigeonandtonic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pigeonandtonic
3314615493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138417479/original.jpeg?1624483633	https://www.inaturalist.org/photos/138417479					2021-06-23T19:50:37Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3314597646	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138605979/original.jpg?1624562849	https://www.inaturalist.org/photos/138605979					2021-06-24T19:10:56Z	zephyrsky		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zephyrsky
3314593360	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138303363/original.jpeg?1624448558	https://www.inaturalist.org/photos/138303363					2021-06-23T11:21:47Z	andrew_aldercotte		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrew_aldercotte
3314593360	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138303371/original.jpeg?1624448563	https://www.inaturalist.org/photos/138303371					2021-06-23T11:21:47Z	andrew_aldercotte		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrew_aldercotte
3314585417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138294507/original.jpeg?1624443139	https://www.inaturalist.org/photos/138294507					2021-06-20T22:20:41Z	Sara Rall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
3314582378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138316383/original.jpg?1624454091	https://www.inaturalist.org/photos/138316383					2021-06-23T13:14:37Z	suefrances01		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	suefrances01
3314569606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138659802/original.jpg?1624580594	https://www.inaturalist.org/photos/138659802					2021-06-24T19:47:40Z	Kristina Victoreen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kristina Victoreen
